      Texto 1   Texto 2   Texto 3
spe  0.000000  0.000000  0.000000
spi  0.000000  0.143628  0.000000
spl  0.053009  0.084017  0.000000
spo  0.000000  0.000000  0.000000
spr  0.000000  0.000000  0.000000
spu  0.053009  0.053009  0.000000
squ  0.000000  0.000000  0.000000
sra  0.000000  0.143628  0.000000
sre  0.053009  0.000000  0.123083
sro  0.084017  0.053009  0.000000
srt  0.000000  0.143628  0.000000
ssa  0.000000  0.227645  0.000000
sse  0.000000  0.000000  0.000000
ssi  0.084017  0.053009  0.000000
sso  0.000000  0.371273  0.000000
ssu  0.000000  0.143628  0.000000
sta  0.000000  0.000000  0.000000
stb  0.143628  0.000000  0.000000
stc  0.000000  0.000000  0.143628
ste  0.000000  0.000000  0.000000
sti  0.000000  0.000000  0.000000
stl  0.000000  0.143628  0.000000
stn  0.000000  0.000000  0.143628
sto  0.000000  0.000000  0.000000
str  0.183380  0.000000  0.106018
sts  0.000000  0.000000  0.143628
stt  0.000000  0.143628  0.000000
stu  0.227645  0.000000  0.000000
sua  0.053009  0.000000  0.084017
sub  0.000000  0.143628  0.000000
suc  0.053009  0.000000  0.053009
sue  0.053009  0.053009  0.000000
sul  0.000000  0.000000  0.333493
sum  0.000000  0.053009  0.084017
sun  0.000000  0.053009  0.084017
sup  0.000000  0.000000  0.000000
sur  0.053009  0.053009  0.000000
sus  0.123083  0.137026  0.000000
suv  0.053009  0.000000  0.053009
suy  0.000000  0.143628  0.000000
sve  0.000000  0.000000  0.227645
svi  0.000000  0.227645  0.000000
sya  0.000000  0.143628  0.000000
syc  0.000000  0.053009  0.053009
sye  0.000000  0.084017  0.053009
syf  0.000000  0.143628  0.000000
syl  0.053009  0.000000  0.084017
sym  0.084017  0.000000  0.053009
syo  0.227645  0.000000  0.000000
syp  0.143628  0.000000  0.000000
syq  0.000000  0.143628  0.000000
syr  0.000000  0.053009  0.053009
syt  0.143628  0.000000  0.000000
syv  0.053009  0.000000  0.053009
taa  0.227645  0.000000  0.000000
tab  0.000000  0.000000  0.000000
tac  0.000000  0.084017  0.106018
tad  0.000000  0.000000  0.000000
tae  0.000000  0.000000  0.287256
tag  0.143628  0.000000  0.000000
taj  0.000000  0.000000  0.143628
tal  0.000000  0.000000  0.000000
tam  0.000000  0.000000  0.000000
tan  0.159026  0.000000  0.123083
tap  0.000000  0.000000  0.227645
taq  0.053009  0.000000  0.053009
tar  0.000000  0.000000  0.000000
tas  0.000000  0.000000  0.000000
tat  0.000000  0.000000  0.287256
tav  0.143628  0.000000  0.000000
tay  0.053009  0.000000  0.106018
tbu  0.143628  0.000000  0.000000
tco  0.000000  0.000000  0.143628
tcu  0.000000  0.000000  0.227645
tea  0.084017  0.000000  0.053009
tec  0.084017  0.123083  0.000000
ted  0.000000  0.143628  0.000000
tee  0.000000  0.084017  0.106018
teg  0.000000  0.000000  0.227645
tei  0.000000  0.143628  0.000000
tel  0.000000  0.053009  0.053009
tem  0.000000  0.000000  0.000000
ten  0.000000  0.000000  0.000000
teo  0.000000  0.053009  0.053009
tep  0.000000  0.000000  0.000000
teq  0.143628  0.000000  0.000000
ter  0.000000  0.000000  0.000000
tes  0.000000  0.000000  0.000000
tet  0.053009  0.000000  0.106018
teu  0.143628  0.000000  0.000000
tev  0.053009  0.000000  0.053009
tex  0.000000  0.148814  0.148814
tey  0.000000  0.287256  0.000000
tfi  0.000000  0.000000  0.143628
tia  0.143628  0.000000  0.000000
tib  0.000000  0.227645  0.000000
tic  0.000000  0.000000  0.000000
tie  0.000000  0.000000  0.000000
tig  0.123083  0.123083  0.000000
tij  0.000000  0.143628  0.000000
til  0.143628  0.000000  0.000000
tin  0.000000  0.000000  0.000000
tio  0.143628  0.000000  0.000000
tip  0.053009  0.000000  0.053009
tir  0.000000  0.227645  0.000000
tis  0.000000  0.053009  0.053009
tit  0.000000  0.143628  0.000000
tiv  0.000000  0.137026  0.137026
tll  0.000000  0.143628  0.000000
tnd  0.143628  0.000000  0.000000
tne  0.000000  0.000000  0.143628
tnq  0.143628  0.000000  0.000000
toa  0.000000  0.000000  0.403214
toc  0.000000  0.000000  0.000000
tod  0.000000  0.000000  0.000000
toe  0.227645  0.000000  0.000000
toh  0.000000  0.143628  0.000000
tol  0.000000  0.000000  0.000000
tom  0.000000  0.000000  0.143628
ton  0.000000  0.106018  0.053009
too  0.000000  0.053009  0.053009
top  0.084017  0.053009  0.000000
toq  0.000000  0.000000  0.000000
tor  0.000000  0.000000  0.000000
tos  0.000000  0.000000  0.000000
tra  0.000000  0.000000  0.000000
tre  0.000000  0.000000  0.000000
tri  0.084017  0.000000  0.084017
tro  0.000000  0.000000  0.000000
tru  0.000000  0.000000  0.143628
tsi  0.000000  0.000000  0.143628
tti  0.084017  0.053009  0.000000
tud  0.053009  0.053009  0.000000
tun  0.143628  0.000000  0.000000
tur  0.000000  0.053009  0.084017
tus  0.000000  0.227645  0.000000
tuv  0.143628  0.000000  0.000000
tva  0.143628  0.000000  0.000000
uaa  0.000000  0.000000  0.143628
uac  0.000000  0.000000  0.143628
uad  0.000000  0.000000  0.000000
uaj  0.000000  0.143628  0.000000
ual  0.371273  0.000000  0.000000
uan  0.000000  0.000000  0.000000
uar  0.143628  0.000000  0.000000
uat  0.143628  0.000000  0.000000
ubi  0.227645  0.000000  0.000000
ubj  0.000000  0.143628  0.000000
uca  0.084017  0.000000  0.053009
ucc  0.000000  0.000000  0.227645
uce  0.000000  0.000000  0.143628
uch  0.053009  0.000000  0.106018
uci  0.053009  0.000000  0.053009
uco  0.000000  0.000000  0.227645
uct  0.000000  0.000000  0.143628
uda  0.000000  0.000000  0.227645
udd  0.053009  0.053009  0.000000
udi  0.143628  0.000000  0.000000
uea  0.106018  0.084017  0.000000
ueb  0.000000  0.000000  0.000000
uec  0.084017  0.053009  0.000000
ued  0.106018  0.000000  0.106018
uee  0.000000  0.000000  0.000000
uef  0.000000  0.143628  0.000000
ueg  0.000000  0.143628  0.000000
ueh  0.000000  0.000000  0.000000
uei  0.053009  0.053009  0.000000
uel  0.000000  0.000000  0.000000
uem  0.000000  0.000000  0.000000
uen  0.000000  0.000000  0.000000
ueo  0.053009  0.053009  0.000000
uep  0.000000  0.000000  0.000000
ueq  0.000000  0.000000  0.143628
uer  0.000000  0.000000  0.000000
ues  0.000000  0.000000  0.000000
uet  0.084017  0.000000  0.106018
ueu  0.000000  0.143628  0.000000
uev  0.084017  0.053009  0.000000
uga  0.053009  0.053009  0.000000
uie  0.053009  0.000000  0.159026
uin  0.143628  0.000000  0.000000
uir  0.053009  0.000000  0.106018
uis  0.143628  0.000000  0.000000
uit  0.053009  0.053009  0.000000
uiz  0.000000  0.000000  0.143628
uje  0.143628  0.000000  0.000000
uji  0.000000  0.143628  0.000000
ula  0.084017  0.084017  0.000000
ulc  0.000000  0.000000  0.227645
ule  0.000000  0.143628  0.000000
uli  0.000000  0.000000  0.287256
ulo  0.000000  0.000000  0.000000
ult  0.000000  0.000000  0.143628
uma  0.053009  0.084017  0.000000
ume  0.000000  0.084017  0.168034
umi  0.000000  0.000000  0.143628
umo  0.053009  0.000000  0.053009
una  0.000000  0.000000  0.000000
unc  0.084017  0.084017  0.000000
und  0.287256  0.000000  0.000000
ung  0.143628  0.000000  0.000000
uni  0.143628  0.000000  0.000000
unl  0.000000  0.000000  0.227645
uno  0.123083  0.000000  0.053009
unp  0.000000  0.227645  0.000000
unr  0.053009  0.053009  0.000000
uns  0.143628  0.000000  0.000000
unt  0.000000  0.000000  0.000000
uom  0.227645  0.000000  0.000000
uos  0.143628  0.000000  0.000000
upa  0.000000  0.000000  0.227645
upe  0.143628  0.000000  0.000000
upl  0.000000  0.000000  0.143628
upr  0.000000  0.143628  0.000000
ura  0.000000  0.000000  0.000000
uro  0.000000  0.143628  0.000000
urs  0.000000  0.053009  0.053009
uru  0.143628  0.000000  0.000000
usa  0.000000  0.053009  0.053009
usc  0.000000  0.053009  0.053009
usd  0.143628  0.000000  0.000000
use  0.053009  0.053009  0.000000
usf  0.000000  0.143628  0.000000
ush  0.053009  0.053009  0.000000
usi  0.053009  0.084017  0.000000
uso  0.000000  0.000000  0.143628
usp  0.143628  0.000000  0.000000
ust  0.143628  0.000000  0.000000
uta  0.000000  0.000000  0.333493
utr  0.053009  0.000000  0.053009
uva  0.000000  0.000000  0.143628
uvo  0.227645  0.000000  0.000000
uxi  0.143628  0.000000  0.000000
uyb  0.000000  0.143628  0.000000
uyd  0.000000  0.000000  0.143628
uye  0.000000  0.000000  0.143628
uyo  0.000000  0.143628  0.000000
vac  0.227645  0.000000  0.000000
vad  0.000000  0.143628  0.000000
vae  0.000000  0.000000  0.143628
val  0.000000  0.000000  0.227645
vam  0.000000  0.143628  0.000000
van  0.000000  0.143628  0.000000
var  0.000000  0.053009  0.053009
vas  0.053009  0.000000  0.053009
vav  0.143628  0.000000  0.000000
vay  0.000000  0.143628  0.000000
vee  0.000000  0.000000  0.143628
veg  0.000000  0.000000  0.227645
vei  0.000000  0.000000  0.143628
vel  0.000000  0.000000  0.143628
vem  0.143628  0.000000  0.000000
ven  0.053009  0.000000  0.084017
ver  0.159026  0.084017  0.000000
ves  0.227645  0.000000  0.000000
vez  0.084017  0.084017  0.000000
via  0.084017  0.000000  0.053009
vid  0.000000  0.333493  0.000000
vie  0.143628  0.000000  0.000000
vil  0.000000  0.143628  0.000000
vis  0.000000  0.123083  0.053009
vit  0.000000  0.000000  0.287256
viv  0.000000  0.143628  0.000000
vla  0.143628  0.000000  0.000000
voc  0.000000  0.053009  0.053009
voe  0.000000  0.053009  0.053009
vol  0.137026  0.053009  0.000000
vom  0.000000  0.143628  0.000000
von  0.000000  0.143628  0.000000
voq  0.143628  0.000000  0.000000
vor  0.000000  0.053009  0.053009
vos  0.000000  0.053009  0.053009
vou  0.000000  0.143628  0.000000
voz  0.143628  0.000000  0.000000
vsd  0.000000  0.000000  0.143628
vul  0.143628  0.000000  0.000000
wns  0.000000  0.143628  0.000000
xas  0.000000  0.143628  0.000000
xcu  0.000000  0.143628  0.000000
xic  0.000000  0.227645  0.000000
xil  0.143628  0.000000  0.000000
xim  0.143628  0.000000  0.000000
xis  0.000000  0.143628  0.000000
xme  0.143628  0.000000  0.000000
xpe  0.000000  0.000000  0.143628
xpl  0.000000  0.000000  0.227645
xpo  0.000000  0.000000  0.333493
xto  0.000000  0.137026  0.148814
yac  0.053009  0.053009  0.000000
yae  0.000000  0.227645  0.000000
yag  0.000000  0.000000  0.143628
yal  0.053009  0.053009  0.000000
yan  0.000000  0.287256  0.000000
yaq  0.000000  0.143628  0.000000
yar  0.000000  0.053009  0.053009
yau  0.143628  0.000000  0.000000
yaz  0.000000  0.143628  0.000000
ybe  0.000000  0.143628  0.000000
yca  0.053009  0.053009  0.000000
yco  0.000000  0.000000  0.287256
ycu  0.143628  0.000000  0.000000
yde  0.000000  0.000000  0.227645
ydi  0.000000  0.000000  0.227645
ydu  0.000000  0.000000  0.143628
yel  0.000000  0.053009  0.084017
yen  0.000000  0.000000  0.000000
yer  0.084017  0.053009  0.000000
yes  0.000000  0.143628  0.000000
yfl  0.000000  0.143628  0.000000
yla  0.000000  0.000000  0.000000
ylo  0.000000  0.000000  0.143628
yma  0.143628  0.000000  0.000000
yme  0.143628  0.000000  0.000000
yms  0.143628  0.000000  0.000000
ymu  0.000000  0.000000  0.143628
yni  0.143628  0.000000  0.000000
yno  0.227645  0.000000  0.000000
ynu  0.000000  0.143628  0.000000
yob  0.143628  0.000000  0.000000
yod  0.143628  0.000000  0.000000
yoh  0.143628  0.000000  0.000000
yom  0.143628  0.000000  0.000000
yos  0.000000  0.143628  0.000000
yot  0.143628  0.000000  0.000000
yoy  0.143628  0.000000  0.000000
ypo  0.053009  0.000000  0.084017
yqu  0.053009  0.053009  0.000000
yra  0.000000  0.143628  0.000000
yre  0.000000  0.053009  0.053009
yse  0.143628  0.000000  0.000000
ysi  0.053009  0.000000  0.053009
yti  0.143628  0.000000  0.000000
ytr  0.000000  0.000000  0.143628
yve  0.053009  0.000000  0.053009
yvo  0.143628  0.000000  0.000000
zad  0.000000  0.143628  0.000000
zae  0.000000  0.143628  0.000000
zag  0.143628  0.000000  0.000000
zal  0.143628  0.000000  0.000000
zas  0.000000  0.143628  0.000000
zat  0.000000  0.143628  0.000000
zca  0.053009  0.000000  0.137026
zcu  0.000000  0.000000  0.143628
zde  0.000000  0.143628  0.000000
zdo  0.000000  0.143628  0.000000
zel  0.000000  0.000000  0.143628
zen  0.000000  0.143628  0.000000
zes  0.143628  0.000000  0.000000
zex  0.000000  0.000000  0.143628
zla  0.000000  0.000000  0.143628
znp  0.000000  0.143628  0.000000
zoc  0.000000  0.143628  0.000000
zos  0.143628  0.000000  0.000000
zpi  0.143628  0.000000  0.000000
zqu  0.000000  0.143628  0.000000
zse  0.143628  0.000000  0.000000
zuc  0.000000  0.000000  0.143628
zul  0.000000  0.143628  0.000000
zva  0.000000  0.143628  0.000000
